FlightID,Airline,FlightNumber,ScheduledDeparture,DepartureDelay,ArrivalDelay,Cancelled,CancellationReason,OriginAirport,DestinationAirport
FL10068,Cathay Pacific,FN4984,2022-10-15 16:28:39,-11.215660378803811,-5.0954357833333335,0,,MAA,DXB
FL10069,Lufthansa,FN5130,2025-09-15 13:58:50,-20.034126736554487,8.97183275,0,,CDG,JFK
FL10070,British Airways,FN7318,2023-09-07 16:54:05,52.30936919771936,49.30618913333333,0,,DEL,BOM
FL10071,Lufthansa,FN2433,2024-02-09 00:51:17,63.51755819822454,68.45377675,0,Weather,FRA,SIN
FL10072,AirAsia,FN1474,2024-02-23 13:03:31,87.68169152167147,94.85198348333333,0,Technical,MAA,DEL
FL10073,ANA,FN1970,2024-07-18 04:33:02,27.28578250985266,53.28433413333333,0,Weather,DXB,BLR
FL10074,Qatar Airways,FN8475,2025-07-11 10:35:29,48.32900049423428,60.98998148333333,0,,CDG,HKG
FL10075,IndiGo,FN7588,2023-01-19 13:49:46,5.765790416684926,18.477780916666667,0,,DEL,MAA
FL10076,Lufthansa,FN6506,2025-11-17 21:02:31,-14.485525156283451,-7.203519366666667,0,Weather,DEL,SIN
FL10077,Lufthansa,FN5985,2024-04-18 17:58:46,-23.27922597493985,-44.99245058333334,0,,BLR,BOM
FL10078,American Airlines,FN4323,2025-07-06 02:26:36,11.512802924183292,35.44697128333333,0,Crew,BOM,LAX
FL10079,Emirates,FN8160,2024-05-19 08:47:21,37.77413924788178,41.54545481666666,0,,LAX,MAA
FL10080,United Airlines,FN8492,2025-05-05 15:51:25,62.40969094526489,58.87377008333333,0,Weather,LAX,FRA
FL10081,KLM,FN5188,2022-08-19 23:55:40,-47.5349798539407,-75.26649926666667,0,,JFK,BLR
FL10082,KLM,FN1603,2025-10-13 08:38:09,-25.435728217871514,-8.186357066666666,0,Weather,SIN,MAA
FL10083,British Airways,FN2141,2025-05-02 10:32:13,-9.04408050402159,2.8702991166666667,0,,DXB,HKG
FL10084,SpiceJet,FN9502,2024-04-13 10:08:17,59.388501507519315,47.88704706666667,0,,DXB,JFK
FL10085,Japan Airlines,FN2426,2025-10-10 20:58:23,24.354991953876695,37.43943805,0,Weather,MAA,DXB
FL10086,KLM,FN1483,2022-10-25 05:21:24,-15.822139654193098,9.491024216666666,0,Weather,FRA,CDG
FL10087,Cathay Pacific,FN8958,2022-05-30 07:44:10,1.3687883335157025,0.6124936166666667,0,Weather,FRA,JFK
FL10088,British Airways,FN7345,2023-05-16 19:35:45,73.34839655253919,86.18989768333333,0,Crew,SIN,DEL
FL10089,Lufthansa,FN1412,2024-06-27 14:07:25,37.75871649056494,63.08211046666667,0,Weather,LHR,BOM
FL10090,Cathay Pacific,FN4796,2025-05-04 03:07:28,-9.514219983776506,14.233096466666666,0,,FRA,SIN
FL10091,Qatar Airways,FN1227,2022-01-02 12:28:49,-5.0568234499301,-8.226174283333332,0,,HYD,FRA
FL10092,Cathay Pacific,FN8035,2022-03-17 03:44:44,1.8400008307559155,-2.4909717000000002,0,Crew,CDG,HYD
FL10093,KLM,FN4014,2025-01-10 20:25:26,34.664692979714886,43.6728528,1,Crew,BOM,LHR
FL10094,Turkish Airlines,FN2054,2023-08-31 18:24:47,-4.7367324385133855,10.380843066666667,0,Weather,DEL,HYD
FL10095,Lufthansa,FN7472,2023-12-07 13:26:27,1.7445268784096193,1.8234713166666665,0,Crew,DXB,DEL
FL10096,SpiceJet,FN3134,2022-02-06 19:31:11,11.460516547046309,23.41242188333333,0,Crew,HKG,SIN
FL10097,Air France,FN8220,2024-12-02 05:43:10,21.695429481322588,21.24669175,0,Technical,LHR,LAX
FL10098,IndiGo,FN2361,2022-12-16 16:54:14,35.41333622318207,37.077423950000004,0,,FRA,MAA
FL10099,Air France,FN7273,2025-06-07 11:27:23,-9.649534658261572,-26.669859383333336,0,Weather,BLR,MAA
FL10100,Vistara,FN8598,2023-02-16 11:37:14,39.49535442997064,44.68120556666667,0,,HYD,JFK
FL10101,Lufthansa,FN1811,2024-12-17 03:59:53,16.326170755315445,37.01321448333333,0,Weather,LAX,JFK
FL10102,Cathay Pacific,FN3501,2023-11-02 05:56:13,-4.322186947934481,-19.938175683333334,0,,HKG,CDG
FL10103,Singapore Airlines,FN6155,2025-12-08 19:48:04,12.093421066456555,21.71284435,0,Technical,BOM,DXB
FL10104,Singapore Airlines,FN5458,2024-08-09 04:51:41,2.1145280151888164,29.220591683333335,0,Crew,MAA,BLR
FL10105,Lufthansa,FN3177,2025-07-09 20:11:37,-64.5849970316407,-42.78414746666667,0,,LHR,HKG
FL10106,Emirates,FN8916,2025-06-07 06:06:49,33.734609510926774,45.586171183333335,1,,BOM,MAA
FL10107,American Airlines,FN9744,2025-10-13 21:51:49,-90.07704648407288,-65.81871473333334,0,Crew,HKG,BLR
FL10108,American Airlines,FN6658,2022-09-05 03:07:06,-20.793023319076557,-23.408403,0,Technical,CDG,LHR
FL10109,Delta Airlines,FN6966,2022-03-01 08:39:35,4.882220056297935,15.993490583333333,0,Technical,LAX,DXB
FL10110,British Airways,FN7551,2022-04-25 01:51:57,29.182841265776496,47.57544958333334,0,,LAX,BOM
FL10111,GoAir,FN2719,2024-09-17 17:28:41,34.47560530235548,43.269513366666665,1,Weather,LHR,DXB
FL10112,IndiGo,FN1399,2023-03-14 19:39:31,22.477679771727722,11.116374033333333,0,Crew,DXB,DEL
FL10113,AirAsia,FN4994,2024-10-08 19:16:57,-12.530804204570668,5.901099149999999,0,Crew,HYD,SIN
FL10114,KLM,FN8420,2025-06-24 18:11:08,35.116284601860436,50.97327585,0,Weather,FRA,SIN
FL10115,Turkish Airlines,FN2804,2025-10-03 00:14:29,-5.432502849695824,13.224879133333333,0,Crew,BOM,FRA
FL10116,GoAir,FN2667,2023-07-07 17:31:47,-24.837333574410742,-3.676936433333333,0,Technical,LHR,BOM
FL10117,Delta Airlines,FN9332,2025-06-09 07:33:47,2.1738759626232946,32.43643205,0,Crew,HYD,LHR
FL10118,Delta Airlines,FN6977,2025-09-14 12:47:32,-35.64326276196455,-4.192202066666667,0,,BOM,JFK
FL10119,Air India,FN1933,2024-12-19 21:04:40,-0.8439298749038553,-1.5361187166666668,0,Technical,CDG,BOM
FL10120,United Airlines,FN6671,2023-04-06 04:46:20,15.845164569567906,10.388980883333334,0,Technical,BLR,FRA
FL10121,GoAir,FN2372,2022-12-17 07:40:15,7.830129960930793,1.7657359833333333,0,Weather,HKG,HYD
FL10122,Emirates,FN5032,2023-11-09 18:45:48,-11.031905929375611,1.2713833333333333,0,,CDG,MAA
FL10123,British Airways,FN1240,2022-10-14 17:53:19,-17.046964859105483,-23.569878383333332,0,Technical,HYD,DXB
FL10124,Air France,FN4767,2023-06-24 10:51:12,-31.183737492392268,-33.7426977,0,,CDG,CDG
FL10125,ANA,FN1218,2022-03-04 16:11:52,49.34806089171766,41.659056283333335,0,,FRA,CDG
FL10126,Emirates,FN4245,2023-09-17 12:21:44,-11.948997955617237,-4.040168766666667,0,Technical,JFK,DXB
FL10127,KLM,FN5868,2025-10-20 16:44:50,-1.1238930139857946,37.29842348333333,0,Weather,CDG,CDG
FL10128,Emirates,FN4240,2024-11-05 01:40:15,5.124161059712298,15.15243625,0,Crew,JFK,DEL
FL10129,British Airways,FN1359,2023-10-31 00:52:31,38.31306354397966,57.18173153333333,0,Technical,BOM,HYD
FL10130,American Airlines,FN4871,2022-07-19 04:06:05,16.99862744672138,19.581715149999997,0,Crew,DEL,HYD
FL10131,Qatar Airways,FN7758,2023-12-26 16:25:12,70.72085609137771,74.22445196666666,1,Weather,LAX,HKG
FL10132,British Airways,FN1061,2025-08-24 04:34:30,-3.2507031328544187,-7.93843795,0,Weather,LHR,HYD
FL10133,AirAsia,FN8377,2025-06-17 22:10:05,-41.80409608120268,-24.4798598,0,Weather,JFK,HYD
FL10134,Air India,FN1266,2025-05-22 11:00:39,-60.4420519130248,-55.52789453333333,0,,CDG,LAX
FL10135,GoAir,FN4884,2022-05-23 00:08:03,3.854180971858449,42.453658850000004,0,,SIN,JFK
FL10136,United Airlines,FN7848,2025-03-24 15:01:54,-44.949536861408795,-53.46608616666666,0,Crew,CDG,SIN
FL10137,KLM,FN2498,2023-12-28 22:04:37,5.917106239550519,7.954166183333333,0,Crew,LAX,FRA
FL10138,ANA,FN5781,2025-04-29 05:16:54,-6.486337724301343,-2.7011563666666665,0,Technical,BOM,HYD
FL10139,Emirates,FN3093,2023-08-22 07:25:24,-27.786881866092237,-17.428988683333333,0,,BLR,SIN
FL10140,IndiGo,FN5740,2022-03-18 02:13:54,-59.644560262327346,-55.031100599999995,0,Weather,HKG,HYD
FL10141,Emirates,FN1028,2022-09-22 21:42:29,-8.0107008279072,12.233618316666668,0,,FRA,LHR
FL10142,Lufthansa,FN6825,2022-12-14 00:52:14,62.65933211899914,62.693549583333336,0,Weather,LHR,LAX
FL10143,Turkish Airlines,FN4471,2024-01-02 14:18:10,51.721777874242925,51.98003366666667,0,,DEL,DEL
FL10144,Vistara,FN5352,2023-04-02 23:13:17,-18.983795693872704,12.204758783333334,0,Weather,LAX,DXB
FL10145,United Airlines,FN4735,2023-05-18 00:15:16,25.623293342020204,30.68987118333333,0,Technical,LAX,JFK
FL10146,Japan Airlines,FN9030,2022-01-30 01:16:25,30.615324252959454,39.72854978333333,0,Crew,FRA,DXB
FL10147,Qatar Airways,FN8207,2022-10-08 16:40:17,7.923417761754459,-6.97310465,0,Crew,HKG,HYD
FL10148,Vistara,FN5493,2023-04-20 21:02:57,1.8838978851619999,16.232729233333334,0,Weather,JFK,HKG
FL10149,SpiceJet,FN6067,2025-06-15 11:17:23,6.3168572293956835,24.85174365,0,Weather,DEL,HYD
FL10150,Air France,FN6057,2024-12-17 20:25:20,21.50965071600367,13.33760595,0,Weather,BOM,MAA
FL10151,KLM,FN5187,2024-08-04 03:45:40,-29.575158734963708,-26.932836233333333,0,Weather,FRA,LHR
FL10152,KLM,FN7010,2025-07-09 19:24:28,-5.726853443137628,4.3179737,0,Crew,LAX,MAA
FL10153,AirAsia,FN2130,2025-01-21 12:13:12,-11.544129762881894,-15.775014650000001,0,Weather,CDG,HYD
FL10154,Singapore Airlines,FN6892,2022-07-05 14:42:50,41.59209152784737,48.81513605,0,,HKG,DEL
FL10155,IndiGo,FN4085,2025-01-11 17:22:04,-11.081811962818787,-5.817184833333333,0,Weather,LHR,LHR
FL10156,ANA,FN9970,2024-01-22 01:29:17,51.36733729005048,60.774137616666664,0,,BOM,LAX
FL10157,Singapore Airlines,FN1143,2024-01-13 22:29:21,27.788524282753887,21.505006233333333,0,Weather,MAA,BLR
FL10158,British Airways,FN2137,2025-11-22 01:38:44,40.79258131403802,80.56411521666668,0,Weather,SIN,HKG
FL10159,AirAsia,FN5428,2024-02-26 05:19:38,-13.744029275385607,-26.472438883333332,0,Technical,LHR,CDG
FL10160,United Airlines,FN9045,2024-04-22 04:25:44,15.266267315054446,33.398843066666664,0,Crew,DXB,HKG
FL10161,AirAsia,FN8559,2022-06-22 17:28:04,7.25830983849216,-3.5397861,0,Technical,BLR,HKG
FL10162,Lufthansa,FN1702,2025-10-28 06:45:36,6.7424751465883,20.713859233333334,0,Technical,SIN,LAX
FL10163,Lufthansa,FN4665,2024-02-13 03:35:27,-2.2109548083817803,11.89787045,0,Technical,FRA,FRA
FL10164,Air France,FN1044,2023-08-11 10:34:58,44.9413235571973,53.54478295,0,Crew,HYD,DXB
FL10165,American Airlines,FN1489,2022-05-10 05:42:42,9.16156686165122,26.601725733333335,0,Weather,SIN,SIN
FL10166,Vistara,FN1423,2024-07-05 02:21:52,-15.683024823116913,-25.003672333333334,0,Crew,CDG,LAX
FL10167,United Airlines,FN9328,2023-02-03 05:16:37,2.0028314521304402,-0.37536036666666667,0,Crew,MAA,LAX
FL10168,ANA,FN9773,2022-02-02 02:15:21,-14.10025925871426,18.356767866666665,0,,FRA,FRA
FL10169,Delta Airlines,FN5294,2023-09-29 14:06:17,75.15979628482874,74.85422064999999,0,,MAA,LAX
FL10170,Turkish Airlines,FN7736,2022-12-24 05:15:34,12.751568492450964,14.933926183333334,1,,SIN,BOM
FL10171,Vistara,FN8766,2025-02-13 06:35:50,43.22497720354469,67.80966063333334,0,Weather,DXB,HKG
FL10172,ANA,FN7747,2025-11-09 02:49:11,-43.3179139606894,-31.177751966666666,0,Crew,SIN,HKG
FL10173,British Airways,FN8913,2025-09-12 21:08:14,-29.204640234834457,2.1694421333333334,0,Technical,JFK,LAX
FL10174,ANA,FN7508,2025-04-12 10:35:05,23.20744090631194,15.857197833333334,0,Weather,DXB,SIN
FL10175,Delta Airlines,FN8285,2024-12-20 12:43:43,2.7603583618644043,3.425699483333333,0,,JFK,LAX
FL10176,Cathay Pacific,FN9498,2025-11-24 04:46:02,25.75338828657447,46.38207735,0,,BOM,HKG
FL10177,Air France,FN9802,2023-02-12 07:55:28,-24.4462187591513,8.135098750000001,0,Crew,LAX,SIN
FL10178,GoAir,FN7314,2024-06-25 07:42:27,58.1707032346253,50.04084971666667,0,,MAA,JFK
FL10179,Qatar Airways,FN7536,2025-09-08 22:24:32,12.18405383086928,42.846182,0,Technical,BOM,HYD
FL10180,GoAir,FN9824,2025-12-02 22:56:08,46.98755760032449,46.93641215,0,Weather,DEL,JFK
FL10181,Turkish Airlines,FN7695,2025-04-17 11:43:13,34.4301944370362,84.38816881666666,0,Weather,SIN,DEL
FL10182,Delta Airlines,FN2778,2022-10-20 10:11:00,13.154799455536363,8.665075683333333,0,Weather,SIN,MAA
FL10183,Singapore Airlines,FN3775,2025-10-31 03:03:23,15.172595562741975,23.870877,0,,HYD,CDG
FL10184,Vistara,FN5112,2023-06-07 12:26:47,-5.736102170002944,5.88827385,0,Weather,HKG,LHR
FL10185,American Airlines,FN3079,2022-04-26 19:11:42,-27.632031791825035,-32.6150398,0,,MAA,HYD
FL10186,Japan Airlines,FN5970,2022-06-03 13:06:02,32.74734328464393,11.424280516666666,0,,LHR,BOM
FL10187,Cathay Pacific,FN5642,2025-01-17 06:50:06,37.09502775984329,11.915307266666668,0,Weather,HKG,HKG
FL10188,IndiGo,FN7869,2022-10-05 16:06:42,-41.93973736628945,-44.42441851666667,0,,LAX,HYD
FL10189,Air France,FN7489,2023-07-18 21:51:37,18.60591528458051,43.484869333333336,0,Technical,JFK,JFK
FL10190,Qatar Airways,FN3157,2025-08-10 01:41:39,11.728682894787866,13.030378783333333,0,Technical,BLR,HYD
FL10191,Lufthansa,FN3489,2024-07-30 23:48:57,27.387437439544126,19.323955133333335,0,,BLR,BLR
FL10192,Delta Airlines,FN7445,2022-11-30 10:28:45,14.182454780392188,1.1907609166666666,0,,CDG,BOM
FL10193,GoAir,FN1622,2022-09-05 17:31:37,12.477715506262394,15.530170616666668,0,,FRA,DEL
FL10194,Japan Airlines,FN5441,2022-03-12 23:24:39,-14.128037643482518,-6.6524281,0,Weather,CDG,LAX
FL10195,Air France,FN3010,2025-05-29 22:30:16,14.756489594789285,37.38829978333333,0,Crew,BOM,LHR
FL10196,SpiceJet,FN7031,2025-08-29 14:38:26,-38.16900209188363,-34.309735700000004,0,Crew,LAX,DXB
FL10197,Delta Airlines,FN1291,2023-07-13 14:02:56,-12.807871991104378,5.238558883333334,1,Technical,HYD,DXB
FL10198,KLM,FN6738,2024-04-29 05:49:33,32.61736195576399,45.23555963333333,0,Weather,HKG,LHR
FL10199,GoAir,FN2100,2023-09-26 22:01:02,-11.114997742083894,7.167061,0,,DXB,HKG
FL10200,British Airways,FN4824,2025-11-24 07:20:35,-35.90392786229995,-56.933588416666666,0,Technical,JFK,BOM
FL10201,AirAsia,FN9012,2022-08-29 03:21:21,-28.276129997057723,-23.77825215,0,,HKG,MAA
FL10202,Emirates,FN1320,2024-09-10 19:14:32,30.254932029648813,-9.385555083333333,0,Technical,DXB,SIN
FL10203,Emirates,FN4697,2023-05-05 01:27:17,49.682284956393595,56.6489679,0,Crew,FRA,JFK
FL10204,Air India,FN3634,2024-11-17 12:11:35,-37.03317042769326,-30.51896586666667,0,,FRA,FRA
FL10205,Air India,FN4436,2023-06-12 10:17:18,42.77576244035259,56.76737766666667,0,,JFK,DXB
FL10206,Cathay Pacific,FN1201,2025-08-21 03:09:36,42.97219187661898,27.478492433333333,0,Crew,SIN,HKG
FL10207,AirAsia,FN7786,2023-12-06 10:20:52,-2.4201570541521384,-11.290540516666665,0,Weather,FRA,SIN
FL10208,Vistara,FN8261,2024-10-28 12:16:52,61.527406151329544,76.1178488,0,Technical,LHR,JFK
FL10209,AirAsia,FN6177,2024-12-15 19:52:28,95.41028766872923,93.39614466666667,0,,MAA,MAA
FL10210,AirAsia,FN7428,2023-12-21 12:30:00,-11.740226350469143,-8.882625933333333,0,Weather,CDG,BLR
FL10211,Air France,FN8844,2024-02-25 03:38:40,51.350716642676474,50.8589213,0,,JFK,HYD
FL10212,SpiceJet,FN1867,2023-03-04 19:27:11,13.733127937208327,20.183488483333335,0,,FRA,LAX
FL10213,United Airlines,FN1457,2025-05-05 23:01:18,11.184902836065683,6.3989259333333335,0,Crew,DXB,HYD
FL10214,British Airways,FN9291,2023-06-23 18:44:15,5.8812679626890025,8.17972895,0,Crew,HKG,DXB
FL10215,ANA,FN3395,2023-05-10 08:12:19,9.773060209760526,28.925812483333335,0,,BOM,CDG
FL10216,Singapore Airlines,FN9611,2022-08-09 04:14:39,62.818841038734774,55.2123196,0,,DEL,FRA
FL10217,KLM,FN5578,2022-02-16 20:53:50,-1.7598087436314511,-9.134987216666667,0,Crew,BLR,BOM
FL10218,Singapore Airlines,FN7404,2023-03-27 14:00:58,15.61304611666818,12.537804249999999,0,,FRA,HYD
FL10219,IndiGo,FN4619,2025-06-09 15:33:35,17.193905012259663,38.74830866666667,0,Weather,DEL,CDG
FL10220,ANA,FN3716,2025-10-31 07:37:46,-65.77495057413824,-53.39825223333333,0,Weather,LAX,SIN
FL10221,AirAsia,FN8619,2025-10-22 18:05:16,-3.8056114669363676,8.10072255,0,,HYD,LHR
FL10222,SpiceJet,FN9906,2022-02-27 23:41:26,-16.89408313250601,6.0498316999999995,0,,LHR,FRA
FL10223,Air France,FN7654,2024-01-08 16:04:00,37.39841854120853,50.92370076666667,0,Crew,JFK,BLR
FL10224,Vistara,FN4108,2024-10-30 17:10:07,33.79677153430295,27.61246453333333,0,,SIN,HKG
FL10225,Air France,FN3147,2023-03-08 21:57:11,-8.588712640678697,7.6978303666666665,1,,LAX,CDG
FL10226,British Airways,FN9325,2025-06-18 12:10:57,-13.031874283058361,13.652651416666666,0,,DEL,DXB
FL10227,American Airlines,FN8624,2025-04-15 08:49:30,0.2922678615690515,12.820683716666668,0,,LAX,DXB
FL10228,Air India,FN1039,2024-10-09 13:02:07,72.9774855776527,67.38413526666666,0,Weather,DXB,SIN
FL10229,Singapore Airlines,FN4358,2025-08-20 02:02:17,12.062852525343484,32.8756,0,,LAX,BOM
FL10230,Air India,FN1170,2022-05-24 12:51:30,38.53832166629594,38.621092016666665,0,Technical,LAX,DEL
FL10231,Delta Airlines,FN5805,2023-09-12 19:43:38,-5.501913125655619,-3.9989521166666666,0,Weather,SIN,LAX
FL10232,KLM,FN5941,2022-05-10 16:04:26,53.43573298454091,54.24914513333333,0,Weather,LHR,LHR
FL10233,GoAir,FN6881,2024-12-04 07:13:03,12.343470774503949,10.941673716666665,0,Crew,HKG,JFK
FL10234,United Airlines,FN4789,2024-02-27 21:42:49,31.166456943879602,38.4993325,1,Technical,CDG,FRA
FL10235,British Airways,FN1847,2025-04-29 06:55:22,-20.10301432274687,-29.635376033333333,0,Technical,BLR,MAA
FL10236,Singapore Airlines,FN1118,2025-04-06 00:46:35,-49.958166996665206,-57.42798813333333,0,,HKG,SIN
FL10237,KLM,FN2305,2025-02-21 20:55:01,33.818374108965166,58.674782183333335,0,,FRA,HYD
FL10238,Air France,FN6089,2023-09-22 13:10:55,30.56675089651552,43.8862339,0,Weather,SIN,MAA
FL10239,GoAir,FN3555,2025-07-14 02:44:50,6.204218514140512,22.827936833333336,0,,MAA,CDG
FL10240,KLM,FN3628,2025-12-27 08:05:14,18.58834669245653,50.65508126666667,0,,DXB,HKG
FL10241,Vistara,FN1703,2023-12-11 04:56:15,7.0466405746975465,32.19176183333333,0,,DEL,DXB
FL10242,GoAir,FN6770,2022-06-06 07:21:53,36.22342245453581,52.25507175,0,Crew,SIN,JFK
FL10243,KLM,FN3347,2022-06-23 09:26:55,-50.344739763854605,-31.406896333333336,0,Weather,DEL,CDG
FL10244,Turkish Airlines,FN6312,2023-01-11 12:21:17,6.1747606327254,4.515863216666667,1,,MAA,HKG
FL10245,Turkish Airlines,FN4606,2024-06-27 07:36:29,-34.4873912353374,-29.571198250000002,0,,LAX,LAX
FL10246,United Airlines,FN6815,2022-01-16 19:47:25,11.00654790454728,-3.5384809166666664,1,,JFK,MAA
FL10247,Turkish Airlines,FN2793,2024-02-07 21:22:06,-34.19840518681076,-21.899112983333335,0,Technical,BLR,CDG
FL10248,Japan Airlines,FN6910,2023-10-11 07:55:37,36.15115393184131,44.005397583333334,0,,HKG,CDG
FL10249,Air India,FN8720,2024-08-10 05:53:05,44.52503949053089,48.22926473333334,0,,HKG,LHR
FL10250,Emirates,FN8769,2024-10-28 21:50:36,8.36946176799393,-0.38595866666666667,0,Weather,HYD,DXB
FL10251,Air France,FN8918,2025-08-28 06:40:13,-36.80725932661152,-3.9873273166666667,0,Weather,DXB,HYD
FL10252,ANA,FN5928,2022-07-10 04:28:31,43.93897150749239,28.051283,0,Technical,JFK,MAA
FL10253,Japan Airlines,FN2651,2024-01-02 05:27:59,14.672557234938413,18.171862566666668,0,,LAX,JFK
FL10254,Delta Airlines,FN9452,2022-12-10 12:27:17,1.780225805108703,0.6449580833333334,0,Crew,MAA,MAA
FL10255,Air India,FN3936,2022-08-13 07:42:39,21.438074409039366,38.710707283333335,0,Weather,LAX,BLR
FL10256,United Airlines,FN5939,2023-05-19 22:55:35,22.071735070846163,25.26395945,0,,HKG,DEL
FL10257,Air India,FN2571,2025-10-26 09:12:09,5.2831984932664,24.33541325,0,Crew,HKG,LHR
FL10258,British Airways,FN1513,2024-01-10 02:12:48,23.90334814348187,29.993690083333334,0,,MAA,HKG
FL10259,United Airlines,FN9286,2025-01-03 13:51:14,8.922961071996765,19.102018716666667,0,Technical,SIN,HYD
FL10260,American Airlines,FN6285,2022-05-23 10:31:05,-4.050460656783484,13.2726216,0,Technical,BOM,DEL
FL10261,GoAir,FN1362,2023-02-26 06:18:48,-22.275756855136002,-23.4476045,0,Crew,LAX,BOM
FL10262,Turkish Airlines,FN2294,2022-03-02 02:53:52,28.33318286338072,16.339940666666667,0,Crew,BOM,LHR
FL10263,Cathay Pacific,FN8636,2023-10-05 00:45:36,-37.19025627948501,-31.24409115,0,,JFK,FRA
FL10264,Lufthansa,FN9084,2022-04-01 02:45:58,-40.89374463339412,-55.37579795,0,Technical,DEL,DXB
FL10265,Japan Airlines,FN1610,2025-01-24 23:28:58,32.69782355519296,34.62604468333333,0,,FRA,BOM
FL10266,Air India,FN6049,2023-03-29 14:52:58,48.56460849126956,35.49239338333334,0,Technical,BLR,HYD
FL10267,British Airways,FN1838,2022-02-08 15:16:18,7.181429031031469,18.175197333333333,0,Technical,JFK,DEL
FL10268,ANA,FN5035,2023-02-26 21:01:51,-25.115447903867263,-4.639019333333334,0,,JFK,FRA
FL10269,GoAir,FN3281,2025-04-28 18:19:58,25.320366494981165,6.1810602,0,,SIN,BOM
FL10270,British Airways,FN3554,2022-01-18 04:00:08,8.867746113741985,19.657097150000002,0,Technical,LAX,SIN
FL10271,SpiceJet,FN4525,2025-05-30 14:58:40,-7.701700205841725,-24.899673783333334,0,Crew,CDG,MAA
FL10272,Turkish Airlines,FN8780,2025-10-02 10:15:08,18.353763683422308,56.522407933333334,0,,DEL,HYD
FL10273,Lufthansa,FN5773,2022-10-12 22:46:16,-1.609522974730714,26.92909475,0,Weather,LHR,HYD
FL10274,American Airlines,FN6773,2025-02-26 03:41:07,-12.568664652844049,-4.335480133333333,0,Technical,FRA,HYD
FL10275,Japan Airlines,FN6180,2022-10-03 01:59:40,33.14567592628358,38.01947093333333,0,Weather,LHR,FRA
FL10276,IndiGo,FN8359,2025-07-22 14:22:46,1.0679305335630644,16.95984335,0,Weather,SIN,HKG
FL10277,Qatar Airways,FN1352,2023-01-25 06:55:17,66.74365345807662,76.25245733333333,0,Weather,LHR,DEL
FL10278,Delta Airlines,FN4517,2022-10-19 00:29:09,-5.481805295910423,-3.32807865,0,,DEL,HKG
FL10279,Japan Airlines,FN8674,2023-02-28 09:06:42,85.59122936936123,92.61483611666667,0,,MAA,LHR
FL10280,American Airlines,FN7169,2023-04-03 05:16:20,-7.832410957339182,-20.0084297,0,,LHR,JFK
FL10281,GoAir,FN1122,2024-12-10 15:01:55,-44.77703282337817,-34.32326871666667,0,Technical,DEL,HYD
FL10282,Qatar Airways,FN1768,2023-10-16 02:23:47,29.63925978473511,28.688817083333333,0,,HKG,HKG
FL10283,Cathay Pacific,FN3950,2022-12-20 22:10:17,9.550887459071378,-3.006038183333333,0,Crew,HKG,CDG
FL10284,Air India,FN4583,2022-02-03 17:17:30,13.987853944825032,26.21028375,0,Technical,MAA,CDG
FL10285,Air France,FN5194,2023-11-08 04:58:35,-6.054928015029134,24.301862033333336,0,Weather,LHR,DXB
FL10286,United Airlines,FN5988,2024-01-01 17:39:28,-15.113189802407348,-5.86104075,0,,BOM,DXB
FL10287,IndiGo,FN8123,2023-06-26 20:54:54,35.44951659113816,39.29017408333333,0,Technical,CDG,FRA
FL10288,AirAsia,FN5927,2022-10-28 22:10:13,4.3456954331652575,-12.087296816666667,0,,MAA,SIN
FL10289,SpiceJet,FN2769,2024-05-25 14:40:45,50.720244871488504,53.171846849999994,0,,CDG,FRA
FL10290,Turkish Airlines,FN1207,2025-06-09 20:10:54,26.120962748044747,41.211770066666666,0,,JFK,DEL
FL10291,Vistara,FN7120,2022-03-08 06:54:14,-8.848954760532592,-6.811883816666667,0,Technical,DXB,BOM
FL10292,British Airways,FN4201,2023-01-16 04:11:37,50.034470522305114,38.276505533333335,0,Technical,DXB,JFK
FL10293,United Airlines,FN1472,2023-07-28 10:57:59,73.83754224271769,67.66445046666666,0,Crew,FRA,HKG
FL10294,Vistara,FN6187,2024-11-14 21:01:22,-25.385523699215355,-18.40088838333333,0,Technical,DXB,LHR
