AirportID,IATA_CODE,AirportName,City,Country
AP610,DEL,Indira Gandhi International,New Delhi,India
AP824,BOM,Chhatrapati Shivaji,Mumbai,India
AP510,BLR,Kempegowda International,Bengaluru,India
AP695,HYD,Rajiv Gandhi International,Hyderabad,India
AP922,MAA,Chennai International,Chennai,India
AP931,LHR,Heathrow,London,UK
AP499,DXB,Dubai International,Dubai,UAE
AP503,JFK,John F. Kennedy International,New York,USA
AP981,LAX,Los Angeles International,Los Angeles,USA
AP538,FRA,Frankfurt International,Frankfurt,Germany
AP744,CDG,Charles de Gaulle,Paris,France
AP611,SIN,Changi International,Singapore,Singapore
AP826,HKG,Hong Kong International,Hong Kong,China
AP978,DEL,Indira Gandhi International,New Delhi,India
AP227,BOM,Chhatrapati Shivaji,Mumbai,India
AP428,BLR,Kempegowda International,Bengaluru,India
AP519,HYD,Rajiv Gandhi International,Hyderabad,India
AP787,MAA,Chennai International,Chennai,India
AP745,LHR,Heathrow,London,UK
AP304,DXB,Dubai International,Dubai,UAE
AP119,JFK,John F. Kennedy International,New York,USA
AP749,LAX,Los Angeles International,Los Angeles,USA
AP866,FRA,Frankfurt International,Frankfurt,Germany
AP549,CDG,Charles de Gaulle,Paris,France
AP856,SIN,Changi International,Singapore,Singapore
AP473,HKG,Hong Kong International,Hong Kong,China
AP687,DEL,Indira Gandhi International,New Delhi,India
AP241,BOM,Chhatrapati Shivaji,Mumbai,India
AP449,BLR,Kempegowda International,Bengaluru,India
AP916,HYD,Rajiv Gandhi International,Hyderabad,India
AP560,MAA,Chennai International,Chennai,India
AP739,LHR,Heathrow,London,UK
AP569,DXB,Dubai International,Dubai,UAE
AP579,JFK,John F. Kennedy International,New York,USA
AP763,LAX,Los Angeles International,Los Angeles,USA
AP492,FRA,Frankfurt International,Frankfurt,Germany
AP489,CDG,Charles de Gaulle,Paris,France
AP966,SIN,Changi International,Singapore,Singapore
AP674,HKG,Hong Kong International,Hong Kong,China
AP149,DEL,Indira Gandhi International,New Delhi,India
AP892,BOM,Chhatrapati Shivaji,Mumbai,India
AP134,BLR,Kempegowda International,Bengaluru,India
AP915,HYD,Rajiv Gandhi International,Hyderabad,India
AP921,MAA,Chennai International,Chennai,India
AP868,LHR,Heathrow,London,UK
AP931,DXB,Dubai International,Dubai,UAE
AP119,JFK,John F. Kennedy International,New York,USA
AP274,LAX,Los Angeles International,Los Angeles,USA
AP559,FRA,Frankfurt International,Frankfurt,Germany
AP312,CDG,Charles de Gaulle,Paris,France
AP889,SIN,Changi International,Singapore,Singapore
AP868,HKG,Hong Kong International,Hong Kong,China
AP197,DEL,Indira Gandhi International,New Delhi,India
AP344,BOM,Chhatrapati Shivaji,Mumbai,India
AP576,BLR,Kempegowda International,Bengaluru,India
AP241,HYD,Rajiv Gandhi International,Hyderabad,India
AP883,MAA,Chennai International,Chennai,India
AP529,LHR,Heathrow,London,UK
AP871,DXB,Dubai International,Dubai,UAE
AP439,JFK,John F. Kennedy International,New York,USA
AP172,LAX,Los Angeles International,Los Angeles,USA
AP237,FRA,Frankfurt International,Frankfurt,Germany
AP431,CDG,Charles de Gaulle,Paris,France
AP420,SIN,Changi International,Singapore,Singapore
AP674,HKG,Hong Kong International,Hong Kong,China
AP448,DEL,Indira Gandhi International,New Delhi,India
AP580,BOM,Chhatrapati Shivaji,Mumbai,India
AP733,BLR,Kempegowda International,Bengaluru,India
AP692,HYD,Rajiv Gandhi International,Hyderabad,India
AP242,MAA,Chennai International,Chennai,India
AP999,LHR,Heathrow,London,UK
AP482,DXB,Dubai International,Dubai,UAE
AP233,JFK,John F. Kennedy International,New York,USA
AP352,LAX,Los Angeles International,Los Angeles,USA
AP370,FRA,Frankfurt International,Frankfurt,Germany
AP744,CDG,Charles de Gaulle,Paris,France
AP148,SIN,Changi International,Singapore,Singapore
AP285,HKG,Hong Kong International,Hong Kong,China
AP944,DEL,Indira Gandhi International,New Delhi,India
AP806,BOM,Chhatrapati Shivaji,Mumbai,India
AP186,BLR,Kempegowda International,Bengaluru,India
AP223,HYD,Rajiv Gandhi International,Hyderabad,India
AP716,MAA,Chennai International,Chennai,India
AP726,LHR,Heathrow,London,UK
AP161,DXB,Dubai International,Dubai,UAE
AP510,JFK,John F. Kennedy International,New York,USA
AP393,LAX,Los Angeles International,Los Angeles,USA
AP315,FRA,Frankfurt International,Frankfurt,Germany
AP936,CDG,Charles de Gaulle,Paris,France
AP537,SIN,Changi International,Singapore,Singapore
AP739,HKG,Hong Kong International,Hong Kong,China
AP908,DEL,Indira Gandhi International,New Delhi,India
AP996,BOM,Chhatrapati Shivaji,Mumbai,India
AP549,BLR,Kempegowda International,Bengaluru,India
AP568,HYD,Rajiv Gandhi International,Hyderabad,India
AP858,MAA,Chennai International,Chennai,India
AP691,LHR,Heathrow,London,UK
AP391,DXB,Dubai International,Dubai,UAE
AP363,JFK,John F. Kennedy International,New York,USA
AP962,LAX,Los Angeles International,Los Angeles,USA
AP565,FRA,Frankfurt International,Frankfurt,Germany
AP775,CDG,Charles de Gaulle,Paris,France
AP576,SIN,Changi International,Singapore,Singapore
AP393,HKG,Hong Kong International,Hong Kong,China
AP933,DEL,Indira Gandhi International,New Delhi,India
AP708,BOM,Chhatrapati Shivaji,Mumbai,India
AP266,BLR,Kempegowda International,Bengaluru,India
AP782,HYD,Rajiv Gandhi International,Hyderabad,India
AP905,MAA,Chennai International,Chennai,India
AP942,LHR,Heathrow,London,UK
AP144,DXB,Dubai International,Dubai,UAE
AP993,JFK,John F. Kennedy International,New York,USA
AP457,LAX,Los Angeles International,Los Angeles,USA
AP139,FRA,Frankfurt International,Frankfurt,Germany
AP319,CDG,Charles de Gaulle,Paris,France
AP205,SIN,Changi International,Singapore,Singapore
AP673,HKG,Hong Kong International,Hong Kong,China
AP877,DEL,Indira Gandhi International,New Delhi,India
AP278,BOM,Chhatrapati Shivaji,Mumbai,India
AP594,BLR,Kempegowda International,Bengaluru,India
AP987,HYD,Rajiv Gandhi International,Hyderabad,India
AP341,MAA,Chennai International,Chennai,India
AP486,LHR,Heathrow,London,UK
AP692,DXB,Dubai International,Dubai,UAE
AP873,JFK,John F. Kennedy International,New York,USA
AP777,LAX,Los Angeles International,Los Angeles,USA
AP784,FRA,Frankfurt International,Frankfurt,Germany
AP278,CDG,Charles de Gaulle,Paris,France
AP208,SIN,Changi International,Singapore,Singapore
AP722,HKG,Hong Kong International,Hong Kong,China
AP857,DEL,Indira Gandhi International,New Delhi,India
AP203,BOM,Chhatrapati Shivaji,Mumbai,India
AP806,BLR,Kempegowda International,Bengaluru,India
AP539,HYD,Rajiv Gandhi International,Hyderabad,India
AP837,MAA,Chennai International,Chennai,India
AP876,LHR,Heathrow,London,UK
AP590,DXB,Dubai International,Dubai,UAE
AP830,JFK,John F. Kennedy International,New York,USA
AP857,LAX,Los Angeles International,Los Angeles,USA
AP574,FRA,Frankfurt International,Frankfurt,Germany
AP184,CDG,Charles de Gaulle,Paris,France
AP906,SIN,Changi International,Singapore,Singapore
AP130,HKG,Hong Kong International,Hong Kong,China
AP636,DEL,Indira Gandhi International,New Delhi,India
AP506,BOM,Chhatrapati Shivaji,Mumbai,India
AP503,BLR,Kempegowda International,Bengaluru,India
AP962,HYD,Rajiv Gandhi International,Hyderabad,India
AP689,MAA,Chennai International,Chennai,India
AP877,LHR,Heathrow,London,UK
AP985,DXB,Dubai International,Dubai,UAE
AP383,JFK,John F. Kennedy International,New York,USA
AP558,LAX,Los Angeles International,Los Angeles,USA
AP716,FRA,Frankfurt International,Frankfurt,Germany
AP353,CDG,Charles de Gaulle,Paris,France
AP664,SIN,Changi International,Singapore,Singapore
AP827,HKG,Hong Kong International,Hong Kong,China
AP857,DEL,Indira Gandhi International,New Delhi,India
AP156,BOM,Chhatrapati Shivaji,Mumbai,India
AP230,BLR,Kempegowda International,Bengaluru,India
AP669,HYD,Rajiv Gandhi International,Hyderabad,India
AP301,MAA,Chennai International,Chennai,India
AP703,LHR,Heathrow,London,UK
AP243,DXB,Dubai International,Dubai,UAE
AP574,JFK,John F. Kennedy International,New York,USA
AP953,LAX,Los Angeles International,Los Angeles,USA
AP656,FRA,Frankfurt International,Frankfurt,Germany
AP205,CDG,Charles de Gaulle,Paris,France
AP829,SIN,Changi International,Singapore,Singapore
AP581,HKG,Hong Kong International,Hong Kong,China
AP636,DEL,Indira Gandhi International,New Delhi,India
AP695,BOM,Chhatrapati Shivaji,Mumbai,India
AP918,BLR,Kempegowda International,Bengaluru,India
AP463,HYD,Rajiv Gandhi International,Hyderabad,India
AP788,MAA,Chennai International,Chennai,India
AP279,LHR,Heathrow,London,UK
AP583,DXB,Dubai International,Dubai,UAE
AP873,JFK,John F. Kennedy International,New York,USA
AP626,LAX,Los Angeles International,Los Angeles,USA
AP543,FRA,Frankfurt International,Frankfurt,Germany
AP689,CDG,Charles de Gaulle,Paris,France
AP100,SIN,Changi International,Singapore,Singapore
AP753,HKG,Hong Kong International,Hong Kong,China
AP300,DEL,Indira Gandhi International,New Delhi,India
AP131,BOM,Chhatrapati Shivaji,Mumbai,India
AP749,BLR,Kempegowda International,Bengaluru,India
AP125,HYD,Rajiv Gandhi International,Hyderabad,India
AP418,MAA,Chennai International,Chennai,India
AP453,LHR,Heathrow,London,UK
AP198,DXB,Dubai International,Dubai,UAE
AP275,JFK,John F. Kennedy International,New York,USA
AP700,LAX,Los Angeles International,Los Angeles,USA
AP969,FRA,Frankfurt International,Frankfurt,Germany
AP552,CDG,Charles de Gaulle,Paris,France
AP925,SIN,Changi International,Singapore,Singapore
AP730,HKG,Hong Kong International,Hong Kong,China
AP791,DEL,Indira Gandhi International,New Delhi,India
AP708,BOM,Chhatrapati Shivaji,Mumbai,India
AP204,BLR,Kempegowda International,Bengaluru,India
AP854,HYD,Rajiv Gandhi International,Hyderabad,India
AP524,MAA,Chennai International,Chennai,India
AP856,LHR,Heathrow,London,UK
AP569,DXB,Dubai International,Dubai,UAE
AP195,JFK,John F. Kennedy International,New York,USA
AP497,LAX,Los Angeles International,Los Angeles,USA
AP176,FRA,Frankfurt International,Frankfurt,Germany
AP352,CDG,Charles de Gaulle,Paris,France
AP592,SIN,Changi International,Singapore,Singapore
AP139,HKG,Hong Kong International,Hong Kong,China
AP204,DEL,Indira Gandhi International,New Delhi,India
AP615,BOM,Chhatrapati Shivaji,Mumbai,India
AP794,BLR,Kempegowda International,Bengaluru,India
AP977,HYD,Rajiv Gandhi International,Hyderabad,India
AP967,MAA,Chennai International,Chennai,India
AP224,LHR,Heathrow,London,UK
AP199,DXB,Dubai International,Dubai,UAE
AP123,JFK,John F. Kennedy International,New York,USA
AP822,LAX,Los Angeles International,Los Angeles,USA
AP554,FRA,Frankfurt International,Frankfurt,Germany
AP306,CDG,Charles de Gaulle,Paris,France
AP967,SIN,Changi International,Singapore,Singapore
AP459,HKG,Hong Kong International,Hong Kong,China
AP456,DEL,Indira Gandhi International,New Delhi,India
AP983,BOM,Chhatrapati Shivaji,Mumbai,India
AP273,BLR,Kempegowda International,Bengaluru,India
AP963,HYD,Rajiv Gandhi International,Hyderabad,India
AP605,MAA,Chennai International,Chennai,India
AP626,LHR,Heathrow,London,UK
AP362,DXB,Dubai International,Dubai,UAE
AP476,JFK,John F. Kennedy International,New York,USA
AP827,LAX,Los Angeles International,Los Angeles,USA
AP222,FRA,Frankfurt International,Frankfurt,Germany
AP246,CDG,Charles de Gaulle,Paris,France
AP553,SIN,Changi International,Singapore,Singapore
AP849,HKG,Hong Kong International,Hong Kong,China
AP821,DEL,Indira Gandhi International,New Delhi,India
AP164,BOM,Chhatrapati Shivaji,Mumbai,India
AP102,BLR,Kempegowda International,Bengaluru,India
AP479,HYD,Rajiv Gandhi International,Hyderabad,India
AP774,MAA,Chennai International,Chennai,India
AP819,LHR,Heathrow,London,UK
AP323,DXB,Dubai International,Dubai,UAE
AP786,JFK,John F. Kennedy International,New York,USA
AP612,LAX,Los Angeles International,Los Angeles,USA
AP814,FRA,Frankfurt International,Frankfurt,Germany
AP648,CDG,Charles de Gaulle,Paris,France
AP308,SIN,Changi International,Singapore,Singapore
AP415,HKG,Hong Kong International,Hong Kong,China
AP876,DEL,Indira Gandhi International,New Delhi,India
AP729,BOM,Chhatrapati Shivaji,Mumbai,India
AP793,BLR,Kempegowda International,Bengaluru,India
AP656,HYD,Rajiv Gandhi International,Hyderabad,India
AP556,MAA,Chennai International,Chennai,India
AP788,LHR,Heathrow,London,UK
AP575,DXB,Dubai International,Dubai,UAE
AP658,JFK,John F. Kennedy International,New York,USA
AP766,LAX,Los Angeles International,Los Angeles,USA
AP979,FRA,Frankfurt International,Frankfurt,Germany
AP722,CDG,Charles de Gaulle,Paris,France
AP852,SIN,Changi International,Singapore,Singapore
AP378,HKG,Hong Kong International,Hong Kong,China
AP211,DEL,Indira Gandhi International,New Delhi,India
AP455,BOM,Chhatrapati Shivaji,Mumbai,India
AP872,BLR,Kempegowda International,Bengaluru,India
AP496,HYD,Rajiv Gandhi International,Hyderabad,India
AP587,MAA,Chennai International,Chennai,India
AP706,LHR,Heathrow,London,UK
AP554,DXB,Dubai International,Dubai,UAE
AP798,JFK,John F. Kennedy International,New York,USA
AP836,LAX,Los Angeles International,Los Angeles,USA
AP801,FRA,Frankfurt International,Frankfurt,Germany
AP630,CDG,Charles de Gaulle,Paris,France
AP122,SIN,Changi International,Singapore,Singapore
AP618,HKG,Hong Kong International,Hong Kong,China
AP544,DEL,Indira Gandhi International,New Delhi,India
AP661,BOM,Chhatrapati Shivaji,Mumbai,India
AP404,BLR,Kempegowda International,Bengaluru,India
AP576,HYD,Rajiv Gandhi International,Hyderabad,India
AP517,MAA,Chennai International,Chennai,India
AP228,LHR,Heathrow,London,UK
AP447,DXB,Dubai International,Dubai,UAE
AP812,JFK,John F. Kennedy International,New York,USA
AP848,LAX,Los Angeles International,Los Angeles,USA
AP690,FRA,Frankfurt International,Frankfurt,Germany
AP687,CDG,Charles de Gaulle,Paris,France
AP511,SIN,Changi International,Singapore,Singapore
AP560,HKG,Hong Kong International,Hong Kong,China
AP269,DEL,Indira Gandhi International,New Delhi,India
AP869,BOM,Chhatrapati Shivaji,Mumbai,India
AP895,BLR,Kempegowda International,Bengaluru,India
AP354,HYD,Rajiv Gandhi International,Hyderabad,India
AP301,MAA,Chennai International,Chennai,India
AP413,LHR,Heathrow,London,UK
AP495,DXB,Dubai International,Dubai,UAE
AP981,JFK,John F. Kennedy International,New York,USA
AP765,LAX,Los Angeles International,Los Angeles,USA
AP174,FRA,Frankfurt International,Frankfurt,Germany
AP809,CDG,Charles de Gaulle,Paris,France
AP579,SIN,Changi International,Singapore,Singapore
AP623,HKG,Hong Kong International,Hong Kong,China
AP683,DEL,Indira Gandhi International,New Delhi,India
AP199,BOM,Chhatrapati Shivaji,Mumbai,India
AP997,BLR,Kempegowda International,Bengaluru,India
AP603,HYD,Rajiv Gandhi International,Hyderabad,India
AP588,MAA,Chennai International,Chennai,India
AP186,LHR,Heathrow,London,UK
AP157,DXB,Dubai International,Dubai,UAE
AP978,JFK,John F. Kennedy International,New York,USA
AP795,LAX,Los Angeles International,Los Angeles,USA
AP760,FRA,Frankfurt International,Frankfurt,Germany
AP260,CDG,Charles de Gaulle,Paris,France
AP161,SIN,Changi International,Singapore,Singapore
AP311,HKG,Hong Kong International,Hong Kong,China
AP597,DEL,Indira Gandhi International,New Delhi,India
AP647,BOM,Chhatrapati Shivaji,Mumbai,India
AP544,BLR,Kempegowda International,Bengaluru,India
AP364,HYD,Rajiv Gandhi International,Hyderabad,India
AP212,MAA,Chennai International,Chennai,India
AP227,LHR,Heathrow,London,UK
AP655,DXB,Dubai International,Dubai,UAE
AP730,JFK,John F. Kennedy International,New York,USA
AP801,LAX,Los Angeles International,Los Angeles,USA
AP402,FRA,Frankfurt International,Frankfurt,Germany
AP563,CDG,Charles de Gaulle,Paris,France
AP376,SIN,Changi International,Singapore,Singapore
AP582,HKG,Hong Kong International,Hong Kong,China
AP179,DEL,Indira Gandhi International,New Delhi,India
AP568,BOM,Chhatrapati Shivaji,Mumbai,India
AP677,BLR,Kempegowda International,Bengaluru,India
AP685,HYD,Rajiv Gandhi International,Hyderabad,India
AP304,MAA,Chennai International,Chennai,India
AP639,LHR,Heathrow,London,UK
AP643,DXB,Dubai International,Dubai,UAE
AP512,JFK,John F. Kennedy International,New York,USA
AP627,LAX,Los Angeles International,Los Angeles,USA
AP357,FRA,Frankfurt International,Frankfurt,Germany
AP647,CDG,Charles de Gaulle,Paris,France
AP598,SIN,Changi International,Singapore,Singapore
AP651,HKG,Hong Kong International,Hong Kong,China
AP522,DEL,Indira Gandhi International,New Delhi,India
AP872,BOM,Chhatrapati Shivaji,Mumbai,India
AP353,BLR,Kempegowda International,Bengaluru,India
AP670,HYD,Rajiv Gandhi International,Hyderabad,India
AP265,MAA,Chennai International,Chennai,India
AP376,LHR,Heathrow,London,UK
AP499,DXB,Dubai International,Dubai,UAE
AP710,JFK,John F. Kennedy International,New York,USA
AP659,LAX,Los Angeles International,Los Angeles,USA
AP555,FRA,Frankfurt International,Frankfurt,Germany
AP192,CDG,Charles de Gaulle,Paris,France
AP744,SIN,Changi International,Singapore,Singapore
AP520,HKG,Hong Kong International,Hong Kong,China
AP646,DEL,Indira Gandhi International,New Delhi,India
AP459,BOM,Chhatrapati Shivaji,Mumbai,India
AP883,BLR,Kempegowda International,Bengaluru,India
AP458,HYD,Rajiv Gandhi International,Hyderabad,India
AP168,MAA,Chennai International,Chennai,India
AP989,LHR,Heathrow,London,UK
AP329,DXB,Dubai International,Dubai,UAE
AP187,JFK,John F. Kennedy International,New York,USA
AP267,LAX,Los Angeles International,Los Angeles,USA
AP596,FRA,Frankfurt International,Frankfurt,Germany
AP748,CDG,Charles de Gaulle,Paris,France
AP796,SIN,Changi International,Singapore,Singapore
AP580,HKG,Hong Kong International,Hong Kong,China
AP318,DEL,Indira Gandhi International,New Delhi,India
AP181,BOM,Chhatrapati Shivaji,Mumbai,India
AP437,BLR,Kempegowda International,Bengaluru,India
AP954,HYD,Rajiv Gandhi International,Hyderabad,India
AP956,MAA,Chennai International,Chennai,India
AP230,LHR,Heathrow,London,UK
AP915,DXB,Dubai International,Dubai,UAE
AP992,JFK,John F. Kennedy International,New York,USA
AP949,LAX,Los Angeles International,Los Angeles,USA
AP648,FRA,Frankfurt International,Frankfurt,Germany
AP188,CDG,Charles de Gaulle,Paris,France
AP466,SIN,Changi International,Singapore,Singapore
AP722,HKG,Hong Kong International,Hong Kong,China
AP100,DEL,Indira Gandhi International,New Delhi,India
AP385,BOM,Chhatrapati Shivaji,Mumbai,India
AP957,BLR,Kempegowda International,Bengaluru,India
AP296,HYD,Rajiv Gandhi International,Hyderabad,India
AP515,MAA,Chennai International,Chennai,India
AP755,LHR,Heathrow,London,UK
AP196,DXB,Dubai International,Dubai,UAE
AP857,JFK,John F. Kennedy International,New York,USA
AP243,LAX,Los Angeles International,Los Angeles,USA
